"study_id","site_id","plot_id","plant_id","year","month","day","species","plot_radius","alive_or_dead","decay_class","diameter","diameter_height","diameter_flag","basal_area","basal_density","total_height","canopy_height","height_method","canopy_quality","plant_AGB_kg_general","plant_AGC_kg_general","plant_AGB_kg_species","plant_AGC_kg_species","plant_BGB_kg","plant_BGC_kg","plant_notes"
"Romero_et_al_2025","SF2","6","SF2_6_3",2016,3,9,"Peliciera rhizophorae",7,"alive",NA,"9","1.3","DBH","0.0063585","63.585000000000001","7","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF2","6","SF2_6_4",2016,3,9,"Peliciera rhizophorae",7,"alive",NA,"9","1.3","DBH","0.0063585","63.585000000000001","8","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF2","6","SF2_6_9",2016,3,9,"Peliciera rhizophorae",7,"alive",NA,"9.2","1.3","DBH","0.00664424","66.442399999999992","10","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF2","6","SF2_6_2",2016,3,9,"Peliciera rhizophorae",2,"alive",NA,"12.3","1.3","diameter above lowest prop root","0.011876265","118.76265000000002","12","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF2","6","SF2_6_10",2016,3,9,"Peliciera rhizophorae",2,"alive",NA,"15.4","1.3","DBH","0.01861706","186.17060000000004","12.2","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF2","6","SF2_6_6",2016,3,9,"Mora oleifera",7,"alive",NA,"6.3","1.3","DBH","0.003115665","31.156650000000003","6","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF2","6","SF2_6_8",2016,3,9,"Mora oleifera",7,"alive",NA,"7.8","1.3","DBH","0.00477594","47.759399999999999","13","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF2","6","SF2_6_5",2016,3,9,"Mora oleifera",7,"alive",NA,"9.5","1.3","DBH","0.007084625","70.846249999999998","9","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF2","6","SF2_6_1",2016,3,9,"Mora oleifera",2,"alive",NA,"10.8","1.3","DBH","0.00915624","91.562400000000011","13","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF3","1","SF3_1_9",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"5.8","2.4","diameter above lowest prop root","2.6407400000000004E-3","26.407400000000003","10","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","1","SF3_1_12",2016,4,9,"Rhizophora racemosa",7,"dead","1","6","1.75","diameter above lowest prop root","2.826E-3","28.259999999999998","8","6","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SF3","1","SF3_1_8",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"7.5","2.5","diameter above lowest prop root","4.4156250000000003E-3","44.15625","12","10","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","1","SF3_1_7",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"8.6","2.5","diameter above lowest prop root","5.8058599999999995E-3","58.058599999999998","14","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","1","SF3_1_10",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"10","1.9","diameter above lowest prop root","7.8499999999999993E-3","78.5","15","13","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","1","SF3_1_14",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"10","2.2","diameter above lowest prop root","7.8499999999999993E-3","78.5","10","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","1","SF3_1_5",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"12.2","2.5","diameter above lowest prop root","1.1683939999999999E-2","116.83939999999998","15","13","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","1","SF3_1_13",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"14.5","2.8","diameter above lowest prop root","1.6504625000000002E-2","165.04625000000001","16","12","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","1","SF3_1_6",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"14.8","3.5","diameter above lowest prop root","1.7194640000000001E-2","171.94640000000001","12","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","1","SF3_1_1",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"15","1.7","diameter above lowest prop root","1.7662500000000001E-2","176.625","18","14","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","1","SF3_1_2",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"16.5","3.2","diameter above lowest prop root","2.1371625000000002E-2","213.71625000000003","16","14","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","1","SF3_1_4",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"21.4","3","diameter above lowest prop root","3.5949859999999993E-2","359.49859999999995","25","23","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","1","SF3_1_3",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"40.8","3.7","diameter above lowest prop root","0.13067424","1306.7423999999999","30","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","1","SF3_1_11",2016,4,9,"Peliciera rhizophorae",7,"dead","3","8","1.3","diameter above lowest prop root","5.0239999999999998E-3","50.239999999999995","1.7","0","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SF3","2","SF3_2_9",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"6.2","1.8","diameter above lowest prop root","3.0175400000000004E-3","30.175400000000003","11","9","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","2","SF3_2_3",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"7.3","2.6","diameter above lowest prop root","4.1832650000000002E-3","41.832650000000001","14","12","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","2","SF3_2_5",2016,4,9,"Rhizophora racemosa",7,"dead","1","8.1","2.5","diameter above lowest prop root","5.1503850000000004E-3","51.503850000000007","13","6","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SF3","2","SF3_2_1",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"12.8","2.6","diameter above lowest prop root","1.2861440000000002E-2","128.61440000000002","20","18","clinometer","high",NA,NA,NA,NA,NA,NA,"lianas y bejucos, sano"
"Romero_et_al_2025","SF3","2","SF3_2_10",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"14","3.1","diameter above lowest prop root","1.5386000000000002E-2","153.86000000000001","14","12","clinometer","high",NA,NA,NA,NA,NA,NA,"fuste quemado"
"Romero_et_al_2025","SF3","2","SF3_2_8",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"15.5","2.8","diameter above lowest prop root","1.8859625000000001E-2","188.59625000000003","16","14","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","2","SF3_2_2",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"18","3.3","diameter above lowest prop root","2.5434000000000002E-2","254.34","25","20","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","2","SF3_2_4",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"19","2.4","diameter above lowest prop root","2.8338499999999999E-2","283.38499999999999","24","20","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","2","SF3_2_11",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"21.9","3","diameter above lowest prop root","3.7649385E-2","376.49385000000001","28","25","clinometer","medium",NA,NA,NA,NA,NA,NA,"fuste quemado, plaga insectos"
"Romero_et_al_2025","SF3","2","SF3_2_7",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"34.3","3.4","diameter above lowest prop root","9.2354464999999983E-2","923.54464999999982","30","12","clinometer","medium",NA,NA,NA,NA,NA,NA,"fuste quemado, plaga insectos, hongos"
"Romero_et_al_2025","SF3","2","SF3_2_12",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"40","3.9","diameter above lowest prop root","0.12559999999999999","1256","28","15","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos, fuste quemado, fuste hueco"
"Romero_et_al_2025","SF3","2","SF3_2_6",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"41.5","3.7","diameter above lowest prop root","0.13519662499999999","1351.9662499999999","27","13","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SF3","3","SF3_3_33",2016,4,9,"Rhizophora mangle",7,"alive",NA,"6.3","1.7","diameter above lowest prop root","3.1156650000000001E-3","31.156650000000003","6","4","clinometer","high",NA,NA,NA,NA,NA,NA,"hongos, plaga insectos"
"Romero_et_al_2025","SF3","3","SF3_3_26",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"2.7","1.7","diameter above lowest prop root","5.7226500000000008E-4","5.7226500000000007","4.5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_14",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"3.4","1.9","diameter above lowest prop root","9.0746000000000002E-4","9.0746000000000002","6","5","clinometer","medium",NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SF3","3","SF3_3_41",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"4.3","1.85","diameter above lowest prop root","1.4514649999999999E-3","14.51465","6","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF3","3","SF3_3_2",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"5","1.9","diameter above lowest prop root","1.9624999999999998E-3","19.625","7","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_31",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"5","1.8","diameter above lowest prop root","1.9624999999999998E-3","19.625","6","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_11",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"6","1.9","diameter above lowest prop root","2.826E-3","28.259999999999998","9","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_30",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"6","1.8","diameter above lowest prop root","2.826E-3","28.259999999999998","8","7","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_25",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"6.1","1.7","diameter above lowest prop root","2.9209849999999996E-3","29.209849999999996","9","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_28",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"6.1","1.4","diameter above lowest prop root","2.9209849999999996E-3","29.209849999999996","8","7","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_27",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"6.3","1.4","diameter above lowest prop root","3.1156650000000001E-3","31.156650000000003","8.5","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_1",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"6.5","1.9","diameter above lowest prop root","3.3166249999999997E-3","33.166249999999998","10","7","clinometer","medium",NA,NA,NA,NA,NA,NA,"lianas y bejucos"
"Romero_et_al_2025","SF3","3","SF3_3_20",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"6.5","1.6","diameter above lowest prop root","3.3166249999999997E-3","33.166249999999998","10","7","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_32",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"6.5","1.3","diameter above lowest prop root","3.3166249999999997E-3","33.166249999999998","11","9","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SF3","3","SF3_3_38",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"6.5","2.5","diameter above lowest prop root","3.3166249999999997E-3","33.166249999999998","18","12","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_4",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"6.7","3","diameter above lowest prop root","3.5238650000000002E-3","35.23865","13","11","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_39",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"6.8","3.9","diameter above lowest prop root","3.6298400000000001E-3","36.298400000000001","20","18","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_13",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"7","1.8","diameter above lowest prop root","3.8465000000000005E-3","38.465000000000003","12","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_23",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"7","1.4","diameter above lowest prop root","3.8465000000000005E-3","38.465000000000003","10","8","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_16",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"7.5","3.2","diameter above lowest prop root","4.4156250000000003E-3","44.15625","15","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano, lianas y bejucos"
"Romero_et_al_2025","SF3","3","SF3_3_9",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"8","2.3","diameter above lowest prop root","5.0239999999999998E-3","50.239999999999995","8","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_12",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"8","5","diameter above lowest prop root","5.0239999999999998E-3","50.239999999999995","14","12","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_35",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"9.5","3.3","diameter above lowest prop root","7.0846249999999998E-3","70.846249999999998","23","20","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_36",2016,4,9,"Rhizophora racemosa",7,"alive",NA,"9.5","2.58","DBH","7.0846249999999998E-3","70.846249999999998","18.5","10","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_40",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"10","1.66","diameter above lowest prop root","7.8499999999999993E-3","78.5","16","8.5","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_37",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"10.4","2.54","diameter above lowest prop root","8.4905600000000012E-3","84.905600000000007","18","11","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_3",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"10.7","2.3","diameter above lowest prop root","8.9874649999999983E-3","89.874649999999988","16","12","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_34",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"10.9","3","diameter above lowest prop root","9.3265850000000001E-3","93.26585","18","16","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_8",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"14.5","5.7","diameter above lowest prop root","1.6504625000000002E-2","165.04625000000001","15","13","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, lianas y bejucos"
"Romero_et_al_2025","SF3","3","SF3_3_29",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"14.6","2.4","diameter above lowest prop root","1.6733060000000001E-2","167.3306","15","12","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_7",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"15","3.5","diameter above lowest prop root","1.7662500000000001E-2","176.625","20","18","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_15",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"15","2.8","diameter above lowest prop root","1.7662500000000001E-2","176.625","16","14","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF3","3","SF3_3_17",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"15.5","2.4","diameter above lowest prop root","1.8859625000000001E-2","188.59625000000003","20","15","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_6",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"16","3","diameter above lowest prop root","2.0095999999999999E-2","200.95999999999998","25","20","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SF3","3","SF3_3_10",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"16.7","5.2","diameter above lowest prop root","2.1892865000000001E-2","218.92865","18","14","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF3","3","SF3_3_5",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"16.8","5.4","diameter above lowest prop root","2.215584E-2","221.55840000000001","26","24","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano, plaga insectos"
"Romero_et_al_2025","SF3","3","SF3_3_18",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"17.5","4.3","diameter above lowest prop root","2.4040624999999999E-2","240.40625","22","20","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF3","3","SF3_3_19",2016,4,9,"Rhizophora racemosa",2,"alive",NA,"21.5","2.6","diameter above lowest prop root","3.6286625000000003E-2","362.86625000000004","20","18","clinometer","high",NA,NA,NA,NA,NA,NA,"sano, plaga insectos"
"Romero_et_al_2025","SF3","3","SF3_3_22",2016,4,9,"Peliciera rhizophorae",7,"alive",NA,"5.4","1.3","DBH","2.2890600000000003E-3","22.890600000000003","5.5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF3","3","SF3_3_24",2016,4,9,"Peliciera rhizophorae",2,"alive",NA,"11.3","1.3","DBH","1.0023665000000001E-2","100.23665000000001","15","12","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SF3","3","SF3_3_21",2016,4,9,"Peliciera rhizophorae",2,"alive",NA,"14.8","1.3","DBH","1.7194640000000001E-2","171.94640000000001","16.5","11.3","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SF3","4","SF3_4_5",2016,4,9,"Rhizophora mangle",7,"dead","3","5.1","1.7","diameter above lowest prop root","2.041785E-3","20.417849999999998","7","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SF3","4","SF3_4_14",2016,4,9,"Rhizophora mangle",2,"alive",NA,"11.5","3.9","diameter above lowest prop root","1.0381625E-2","103.81625","8","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos, lianas y bejucos"
"Romero_et_al_2025","SF3","4","SF3_4_10",2016,4,9,"Rhizophora mangle",2,"alive",NA,"15.5","4.1","diameter above lowest prop root","1.8859625000000001E-2","188.59625000000003","17.5","8","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos, lianas y bejucos"
"Romero_et_al_2025","SF3","4","SF3_4_3",2016,4,9,"Rhizophora mangle",2,"alive",NA,"15.8","4.6","diameter above lowest prop root","1.9596740000000001E-2","195.96740000000003","14","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SF3","4","SF3_4_12",2016,4,9,"Rhizophora mangle",2,"alive",NA,"22.6","4.7","diameter above lowest prop root","4.0094660000000004E-2","400.94660000000005","18","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos, lianas y bejucos, fuste anillado/picado"
"Romero_et_al_2025","SF3","4","SF3_4_13",2016,4,9,"Rhizophora mangle",2,"alive",NA,"26","3.9","diameter above lowest prop root","5.3065999999999995E-2","530.66","20","15","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos, lianas y bejucos"
"Romero_et_al_2025","SF3","4","SF3_4_17",2016,4,9,"Peliciera rhizophorae",2,"alive",NA,"2.9","1.3","DBH","6.6018500000000009E-4","6.6018500000000007","2","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SF3","4","SF3_4_18",2016,4,9,"Peliciera rhizophorae",2,"alive",NA,"3.9","1.3","DBH","1.1939850000000001E-3","11.93985","2","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SF3","4","SF3_4_15",2016,4,9,"Peliciera rhizophorae",2,"alive",NA,"4.2","1.3","DBH","1.38474E-3","13.8474","1","1","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SF3","4","SF3_4_20",2016,4,9,"Peliciera rhizophorae",7,"alive",NA,"5.1","1.3","DBH","2.041785E-3","20.417849999999998","3.5","3.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SF3","4","SF3_4_4",2016,4,9,"Peliciera rhizophorae",7,"alive",NA,"5.2","1.3","DBH","2.1226400000000003E-3","21.226400000000002","5.5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SF3","4","SF3_4_1",2016,4,9,"Peliciera rhizophorae",7,"alive",NA,"5.3","1.3","DBH","2.205065E-3","22.050650000000001","5.2","4","clinometer","high",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SF3","4","SF3_4_8",2016,4,9,"Peliciera rhizophorae",7,"alive",NA,"6","1.3","DBH","2.826E-3","28.259999999999998","5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SF3","4","SF3_4_9",2016,4,9,"Peliciera rhizophorae",7,"alive",NA,"6","1.3","DBH","2.826E-3","28.259999999999998","7","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SF3","4","SF3_4_11",2016,4,9,"Peliciera rhizophorae",7,"alive",NA,"6","1.3","DBH","2.826E-3","28.259999999999998","5","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SF3","4","SF3_4_2",2016,4,9,"Peliciera rhizophorae",7,"alive",NA,"6.3","1.3","DBH","3.1156650000000001E-3","31.156650000000003","5","3.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SF3","4","SF3_4_7",2016,4,9,"Peliciera rhizophorae",7,"alive",NA,"6.8","1.3","DBH","3.6298400000000001E-3","36.298400000000001","6.5","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
